	Address	Id	Latitude	Longitude	Name
153	56 Frith Street, Soho, London, London, ENG, GB, W1D 3JG	3324300000000.0	48.8500283	2.2834126	Novotel Paris Centre Tour Eiffel
154	110 Euston Street, Camden, London, London, ENG, GB, NW1 2	3341480000000.0	48.8966167	2.3434843	Best Western Le 18 Paris
155	1 Yew Grove, Brondesbury, London, London, ENG, GB, NW2 3	3350070000000.0	48.8309896	2.3297301	Best Western Nouvel Orl ans Montparnasse
156	55 Queen's Gate, South Kensington, London, London, ENG, GB, SW7 5JW	3358660000000.0	48.8531641	2.3344097	H tel Madison by MH
157	58 Kensington Road, Kensington, London, London, ENG, GB, W8 5	3375840000000.0	48.8729676	2.3081178	Bradford Elys es Astotel
158	22 Hertsmere Road, Canary Wharf, London, London, ENG, GB, E14 4ED	3375840000000.0	48.861711	2.340674	Best Western Premier Louvre Saint Honor
159	93 Queen's Gate, South Kensington, London, London, ENG, GB, SW7 5AB	3393020000000.0	48.8969854	2.3852745	Forest Hill Paris la Villette
160	31-36 Leicester Square, Leicester Square, London, London, ENG, GB, WC2H 7	3418790000000.0	48.8382542	2.2903494	Mercure Paris 15 Porte de Versailles
161	10 Largo Rio De Janeiro, Città Studi, Milano, Milano, 25, IT, 20133	1743760000000.0	48.8724588	2.3378004	Millennium Hotel Paris Opera
162	35 Via Tortona, Porta Genova, Milano, Milano, 25, IT, 20144	1760940000000.0	48.8606187	2.344401	Maison Albar Hotel Paris C line
163	90 Via Monte Rosa, De Angeli-Monte Rosa, Milano, Milano, 25, IT, 20149	1760940000000.0	48.8673099	2.2856528	Renaissance Paris Le Parc Trocadero Hotel
164	2 Via Enrico Tazzoli, Porta Garibaldi-Porta Nuova, Milano, Milano, 25, IT, 20154	1786710000000.0	48.857898	2.3571978	Hotel Dupond Smith
165	10 Via Messina, Sarpi, Milano, Milano, 25, IT, 20154	1838250000000.0	48.8178079	2.3293636	Mercure Paris Porte d Orleans
166	9 Via San Raffaele, Duomo, Milano, Milano, 25, IT, 20121	1864020000000.0	48.8738557	2.3444232	Maxim Op ra
167	1 Via Federico Ozanam, Buenos Aires-P. Venezia-P. Monforte, Milano, Milano, 25, IT, 20129	1864020000000.0	48.863828	2.3519345	Hotel Les Bains Paris
168	69 Corso Sempione, Portello, Milano, Milano, 25, IT, 20149	1881200000000.0	48.8683593	2.3002117	H tel De Sers Champs Elys es Paris
