	Address	Id	Latitude	Longitude	Name
222	717 Prinsengracht, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 JW	2748780000000.0	48.8693409	2.3310263	H tel Westminster
223	Roskamsteeg, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012	2765960000000.0	48.8416787	2.3022862	Hotel Eiffel Blomet
224	30 Prinses Irenestraat, Zuideramstel, Amsterdam, Amsterdam, NH, NL, 1077 WX	2783140000000.0	48.8498439	2.3244253	Hotel Le Placide Saint Germain Des Pr s
225	2 De Boelelaan, Zuideramstel, Amsterdam, Amsterdam, NH, NL, 1083 HJ	2783140000000.0	48.8427364	2.3672171	Hotel OFF Paris Seine
226	Tweede van der Helststraat, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1072 PG	2817500000000.0	48.8732231	2.3436097	Villa Opera Drouot
227	194 Ferdinand Bolstraat, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1072 LW	2851860000000.0	48.8453774	2.3256427	Legend Saint Germain by Elegancia
228	38 Rusthofstraat, Oost / Watergraafsmeer, Amsterdam, Amsterdam, NH, NL, 1097	2886220000000.0	48.846837	2.3258066	Holiday Inn Paris Saint Germain des Pr s
229	188 Panamalaan, Zeeburg, Amsterdam, Amsterdam, NH, NL, 1019 AZ	2894810000000.0	48.8328764	2.3572531	COQ Hotel Paris
230	1 Kattengat, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 SZ	2920580000000.0	48.8672474	2.33738	Hotel Malte Astotel
231	18 Oude Haagseweg, Slotervaart, Amsterdam, Amsterdam, NH, NL, 1066 BW	2937760000000.0	48.8682978	2.3268027	Castille Paris Starhotels Collezione
232	12 Bakkersstraat, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 CW	2946350000000.0	48.8720593	2.3236802	H tel Bedford
233	1 Stadionweg, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1077 RV	2954940000000.0	48.8746128	2.3056956	Hotel Plaza Elys es
234	NDSM-Plein, Amsterdam-Noord, Amsterdam, Amsterdam, NH, NL, 1033	2954940000000.0	48.8346811	2.3255098	Suites H tel Helzear Montparnasse
235	62 Chasséstraat, De Baarsjes, Amsterdam, Amsterdam, NH, NL, 1057 JJ	2972120000000.0	48.8816306	2.2992146	H tel Th r se
236	Delflandlaan, Slotervaart, Amsterdam, Amsterdam, NH, NL, 1062	3023660000000.0	48.8694695	2.3208564	Buddha Bar Hotel Paris
237	23D Pieter de Hoochstraat, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1071 ED	3032250000000.0	48.8665788	2.3084447	H tel San R gis
238	28 Leidseplein, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 PT	3049430000000.0	48.8704175	2.3296832	Hotel Scribe Paris Opera by Sofitel
239	94 Damrak, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 LP	3075200000000.0	48.8663359	2.2867935	Le Dokhan s a Tribute Portfolio Hotel
240	306 Spaarndammerdijk, Westerpark, Amsterdam, Amsterdam, NH, NL, 1013 ZX	3092380000000.0	48.8528427	2.3422256	Holiday Inn Paris Notre Dame
241	46 Prins Hendrikkade, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 TM	3100970000000.0	48.8427564	2.3305636	H tel Chaplain Paris Rive Gauche
242	12 Nieuwe Doelenstraat, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 CP	3109560000000.0	48.8864673	2.2948911	H tel de Banville
243	24 Nieuwe Doelenstraat, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 CP	3126740000000.0	48.8680055	2.3260075	Le Burgundy Paris
244	410 Staalmeesterslaan, Slotervaart, Amsterdam, Amsterdam, NH, NL, 1057 PH	3161100000000.0	48.8488608	2.3315257	A La Villa Madame
245	444 Prinsengracht, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1017 KE	3186870000000.0	48.8715828	2.3224853	Waldorf Madeleine
246	97 Damrak, Amsterdam-Centrum, Amsterdam, Amsterdam, NH, NL, 1012 LP	3186870000000.0	48.8393229	2.3892274	Golden Tulip Bercy Gare de Lyon 209
247	29A-H Stadhouderskade, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1071 ZD	3204050000000.0	48.8671889	2.326927	Mandarin Oriental Paris
248	123 Apollolaan, Oud-Zuid, Amsterdam, Amsterdam, NH, NL, 1077 AP	3221230000000.0	48.8701887	2.2997281	Francois 1er
249	3555 Gateway St, Springfield, Lane, OR, US, 97477-1059	3238410000000.0	48.8497618	2.3392336	Le Relais M dicis
250	N Ingram Mill Rd, Springfield, Greene, MO, US, 65802	3247000000000.0	48.8718321	2.3278866	Hotel Astra Opera Astotel
251	3480 Hutton St, Springfield, Lane, OR, US, 97477-1075	3255590000000.0	48.8603599	2.3230778	Hotel d Orsay Esprit de France
252	6553 Loisdale Ct, Springfield, Springfield, Fairfax, VA, US, 22150-1814	3272770000000.0	48.8681455	2.3313064	Hotel Stendhal Place Vend me Paris MGallery by Sofitel
