	Address	Id	Latitude	Longitude	Name
24	130 Passeig de Gràcia, Vila de Gràcia, Barcelona, Barcelona, CT, ES, 08008	2121710000000.0	48.8442949	2.3730938	Mercure Paris Gare De Lyon TGV
25	57 Carrer de Nicaragua, Sants, Barcelona, Barcelona, CT, ES, 08029	2130300000000.0	48.8547329	2.3395277	H tel D Aubusson
26	2 Plaça de Francesc Ferrer i Guàrdia, Dreta de l'Eixample, Barcelona, Barcelona, CT, ES, 08010	2164660000000.0	48.8560685	2.3236846	H tel Duc De St Simon
27	178 Carrer de Mallorca, l'Antiga Esquerra de l'Eixample, Barcelona, Barcelona, CT, ES, 08036	2181840000000.0	48.8816073	2.3371648	Le Pigalle Hotel
28	101 Carrer de Balmes, l'Antiga Esquerra de l'Eixample, Barcelona, Barcelona, CT, ES, 08008	2216200000000.0	48.8481917	2.3490316	Residence Henri IV
29	14 Carrer de Provençals, Diag. Mar i el Front Mar. del Pob., Barcelona, Barcelona, CT, ES, 08019	2233380000000.0	48.8865626	2.3329648	Terrass H tel Montmartre by MH
30	1 Carrer Ample, El Gòtic, Barcelona, Barcelona, CT, ES, 08002	2267740000000.0	48.8728492	2.3073663	Hotel Daniel Paris
31	72 Carrer del Putget, El Putget i Farró, Barcelona, Barcelona, CT, ES, 08023	2302100000000.0	48.8252307	2.3569005	Best Western Amiral Hotel
32	103 Carrer de Casp, Fort Pienc, Barcelona, Barcelona, CT, ES, 08013	2336460000000.0	48.8491801	2.3423357	Hotel le Lapin Blanc
33	33 Carrer d'Aribau, l'Antiga Esquerra de l'Eixample, Barcelona, Barcelona, CT, ES, 08011	2353640000000.0	48.8708391	2.3303651	InterContinental Paris Le Grand
34	644 Gran Via de les Corts Catalanes, Dreta de l'Eixample, Barcelona, Barcelona, CT, ES, 08007	2370820000000.0	48.8629329	2.3723823	H tel Fabric
35	550 Gran Via de les Corts Catalanes, Sant Antoni, Barcelona, Barcelona, CT, ES, 08011	2430950000000.0	48.8585193	2.3077243	Le 7 Eiffel Hotel
36	700 Gran Via de les Corts Catalanes, Dreta de l'Eixample, Barcelona, Barcelona, CT, ES, 08010	2482490000000.0	48.8869128	2.3004034	Best Western Plus de Neuville Arc de Triomphe
37	Passatge Pallars, Provençals de Poblenou, Barcelona, Barcelona, CT, ES, 08019	2499670000000.0	48.8485387	2.3479852	Hotel Atmospheres
38	23 Avinguda de Roma, La Nova Esquerra de l'Eixample, Barcelona, Barcelona, CT, ES, 08029	2508260000000.0	48.8709627	2.3154141	Splendide Royal Paris
39	117 Carrer de Calàbria, La Nova Esquerra de l'Eixample, Barcelona, Barcelona, CT, ES, 08015	2525440000000.0	48.8599998	2.3087425	Hotel Saint Dominique
40	647 Gran Via de les Corts Catalanes, Dreta de l'Eixample, Barcelona, Barcelona, CT, ES, 08010	2568390000000.0	48.9015941	2.3597783	Novotel Suites Paris Nord 18 me
41	11 Carrer de Bergara, Dreta de l'Eixample, Barcelona, Barcelona, CT, ES, 08002	2568390000000.0	48.850448	2.2928845	Mercure Tour Eiffel Grenelle
42	Plaça de Llevant, Diag. Mar i el Front Mar. del Pob., Barcelona, Barcelona, CT, ES, 08019	2611340000000.0	48.8735135	2.3217457	Hotel Monsieur
43	368 Carrer de Còrsega, Dreta de l'Eixample, Barcelona, Barcelona, CT, ES, 08037	2628520000000.0	48.8503074	2.3450612	Mercure Paris Notre Dame Saint Germain des Pr s
44	43 Avenue Pierre 1er de Serbie, 8e Arrondissement, Paris, Paris, IDF, FR, 75008	2654290000000.0	48.8349272	2.3295913	Villa Montparnasse
45	5 Rue du Mont-Thabor, 1er Arrondissement, Paris, Paris, IDF, FR, 75001	2662880000000.0	48.871859	2.2978177	H tel Vernet
46	5 Rue de Malte, 11e Arrondissement, Paris, Paris, IDF, FR, 75011	2688650000000.0	48.880856	2.3375085	Grand Pigalle Hotel
47	12 Rue Saint-Roch, 1er Arrondissement, Paris, Paris, IDF, FR, 75001	2714420000000.0	48.8743885	2.2980915	Napoleon Paris
48	22 Rue de la Parcheminerie, 5e Arrondissement, Paris, Paris, IDF, FR, 75005	2723010000000.0	48.8747153	2.2906388	Montfleuri
49	5 Rue de la Paix, 2e Arrondissement, Paris, Paris, IDF, FR, 75002	2740190000000.0	48.8690126	2.3368708	Lyric H tel Paris
50	2 Rue Duperré, 9e Arrondissement, Paris, Paris, IDF, FR, 75009	2757370000000.0	48.8708419	2.3605864	9Hotel Republique
51	13 Rue Saint-Sulpice, 6e Arrondissement, Paris, Paris, IDF, FR, 75006	2765960000000.0	48.8396623	2.3300582	H tel Aiglon Esprit de France
52	16 Avenue de Tourville, 7e Arrondissement, Paris, Paris, IDF, FR, 75007	2808910000000.0	48.8753837	2.2944651	Maison Albar H tel Paris Champs Elys es ex Mac Mahon
53	25 Boulevard Auguste Blanqui, 13e Arrondissement, Paris, Paris, IDF, FR, 75013	2808910000000.0	48.8605031	2.3006606	Derby Alma
54	11 Rue Paul Baudry, 8e Arrondissement, Paris, Paris, IDF, FR, 75008	2834680000000.0	48.8661363	2.3260648	H tel Mayfair Paris
55	9 Rue Washington, 8e Arrondissement, Paris, Paris, IDF, FR, 75008	2843270000000.0	48.8663444	2.2881979	Garden Elys e
56	6 Rue Gustave Flaubert, 17e Arrondissement, Paris, Paris, IDF, FR, 75017	2851860000000.0	48.8430891	2.4049867	Best Western Allegro Nation
57	1 Rue Geoffroy Marie, 9e Arrondissement, Paris, Paris, IDF, FR, 75009	2860450000000.0	48.8848292	2.3035189	Best Western Mercedes Arc de Triomphe
58	19 Rue Copernic, 16e Arrondissement, Paris, Paris, IDF, FR, 75116	2903400000000.0	48.8605125	2.3106533	Le Narcisse Blanc Spa
59	10 Rue Saint-Philippe du Roule, 8e Arrondissement, Paris, Paris, IDF, FR, 75008	2929170000000.0	48.8496819	2.3402806	H tel Saint Paul Rive Gauche
60	11 Rue de l'Arcade, 8e Arrondissement, Paris, Paris, IDF, FR, 75008	2946350000000.0	48.8760884	2.3456465	Hotel Villa Lafayette Paris IX
61	151 Rue de Rennes, 6e Arrondissement, Paris, Paris, IDF, FR, 75006	2989300000000.0	48.8460269	2.2788281	Mercure Paris Tour Eiffel Pont Mirabeau
62	6 Rue Balzac, 8e Arrondissement, Paris, Paris, IDF, FR, 75008	3023660000000.0	48.853688	2.3322667	Au Manoir Saint Germain
63	143 Boulevard Saint-Germain, 6e Arrondissement, Paris, Paris, IDF, FR, 75006	3032250000000.0	48.8820838	2.3315849	R Kipling by Happyculture
64	2 Rue Geoffroy Marie, 9e Arrondissement, Paris, Paris, IDF, FR, 75009	3040840000000.0	48.870808	2.3372737	La Maison Favart
65	167 Rue du Faubourg Saint-Honoré, 8e Arrondissement, Paris, Paris, IDF, FR, 75008	3049430000000.0	48.8722588	2.3257608	Best Western Premier Op ra Opal
66	2 Rue Joseph Granier, 7e Arrondissement, Paris, Paris, IDF, FR, 75007	3075200000000.0	48.8800565	2.3342353	Trinit Haussmann
67	25 Rue du Pont Neuf, 1er Arrondissement, Paris, Paris, IDF, FR, 75001	3135330000000.0	48.849574	2.3798518	Mercure Paris Bastille Saint Antoine
68	37 Avenue Hoche, 8e Arrondissement, Paris, Paris, IDF, FR, 75008	3143920000000.0	48.874853	2.3245798	H tel Monna Lisa Champs Elys es
69	4 Boulevard Raspail, 7e Arrondissement, Paris, Paris, IDF, FR, 75007	3152510000000.0	48.8871283	2.314205	Villa Eugenie
70	6P Rue Saint-Lambert, 15e Arrondissement, Paris, Paris, IDF, FR, 75015	3169690000000.0	48.8663089	2.289609	Sofitel Paris Baltimore Tour Eiffel
71	57 Avenue Raymond Poincaré, 16e Arrondissement, Paris, Paris, IDF, FR, 75116	3178280000000.0	48.8823398	2.3364764	Mercure Paris Pigalle Sacre Coeur
72	143 Avenue de Malakoff, 16e Arrondissement, Paris, Paris, IDF, FR, 75116	3178280000000.0	48.8503276	2.2982022	Hotel Ares Eiffel
73	3 Rue Auguste Maquet, 16e Arrondissement, Paris, Paris, IDF, FR, 75016	3212640000000.0	48.8555319	2.3621212	H tel de Jos phine BONAPARTE
74	93 Rue de Lille, 7e Arrondissement, Paris, Paris, IDF, FR, 75007	3264180000000.0	48.8729639	2.3444899	Mercure Paris Op ra Faubourg Montmartre
75	9 Rue du Conservatoire, 9e Arrondissement, Paris, Paris, IDF, FR, 75009	3281360000000.0	48.8659899	2.3674149	Hotel Le Mareuil
76	11 Rue Jules Chaplain, 6e Arrondissement, Paris, Paris, IDF, FR, 75006	3367250000000.0	48.8908018	2.3380204	D clic Hotel
77	166 Boulevard Berthier, 17e Arrondissement, Paris, Paris, IDF, FR, 75017	3375840000000.0	48.8610265	2.3788974	Gardette Park Hotel
78	7 Rue Casimir Delavigne, 6e Arrondissement, Paris, Paris, IDF, FR, 75006	3375840000000.0	48.8717649	2.2983855	Amarante Champs Elys es
79	60 Rue Richer, 9e Arrondissement, Paris, Paris, IDF, FR, 75009	3384430000000.0	48.8619373	2.3040298	H tel Juliana Paris
80	6 Rue du Général Lanrezac, 17e Arrondissement, Paris, Paris, IDF, FR, 75017	3401610000000.0	48.8749511	2.3259532	Mercure Paris Opera Garnier
81	10 Rue Gabriel Laumain, 10e Arrondissement, Paris, Paris, IDF, FR, 75010	3427380000000.0	48.855263	2.3305901	Acad mie H tel Saint Germain
82	8 Passage Saint-Roch, 1er Arrondissement, Paris, Paris, IDF, FR, 75001	1735170000000.0	48.851589	2.2777274	Hotel Square
83	20B Rue de la Gaîté, 14e Arrondissement, Paris, Paris, IDF, FR, 75014	1778120000000.0	48.88657	2.3588332	Kube Hotel Ice Bar
84	10 Rue Lamartine, 9e Arrondissement, Paris, Paris, IDF, FR, 75009	1812480000000.0	48.8637503	2.3320406	H tel Regina
