Id,Name,Country,City,Latitude,Longitude
1.01361E+12,Doubletree By Hilton West Palm Beach Airport,US,West Palm Beach,26.697607,-80.072864
1.01361E+12,Sheraton Mission Valley San Diego Hotel,US,San Diego,32.765811,-117.150442
1.01361E+12,Hampton Inn,US,Alamosa,37.48132,-105.90579
1.0222E+12,Hotel Aura Sfo,US,San Bruno,37.617582,-122.408516
1.0222E+12,Twin Pines Motel,US,Indiana,40.62034,-79.13034
1.03079E+12,Desert Motel Restaurant,US,Wellton,32.673,-114.14621
1.04797E+12,Aspen Alps,US,Aspen,39.1859,-106.81712
1.05656E+12,Sombrero Resort and Marina,US,Marathon,24.711823,-81.08055
1.05656E+12,Red Roof Inn Cedar Rapids,US,Cedar Rapids,41.946156,-91.67239
1.07374E+12,Hampton Inn New Orleans - Downtown,US,New Orleans,29.952146,-90.071143
1.08233E+12,Hampton Inn and Suites Annapolis,US,Annapolis,38.97555,-76.54838
1.09951E+12,Extended Stay America - Raleigh - Cary - Regency Parkway S,US,Cary,35.73348,-78.78996
1.09951E+12,Forest Hill Inn,US,Stevens,40.246049,-76.246328
1.1081E+12,Travelodge Ruther Glen,US,Ruther Glen,37.93889,-77.47339
1.12528E+12,Holiday Inn Express Atlanta Ne - I-85 Clairmont,US,Atlanta,106015320,-84.314667
1.13387E+12,Stratford Inn,US,Aberdeen,45.459026,-98.42784
1.14246E+12,Crestview Condominiums,US,Park City,40.728523,-111.55332
1.14246E+12,Days Inn,US,Baraboo,43.479473,-89.76921
1.15105E+12,Hampton Inn & Suites Millington,US,Millington,35.367281,-89.88659
1.16823E+12,Red Roof Inn Somerset,US,Somerset,37.076744,-84.618904
1.17682E+12,Days Inn Bloomington,US,Bloomington,39.18581,-86.533195
1.18541E+12,Candlewood Suites West Springfield,US,West Springfield,42.12138,-72.62555
1.194E+12,Park Terrace Suites,US,Phoenix,33.625296,-112.113521
1.20259E+12,Best Western Plus French Quarter Landmark Hotel,US,New Orleans,29.962454,-90.06636
1.20259E+12,Pueblo Bonito Sunset Beach Resort & Spa - All Inclusive,US,Virginia Beach,22.875315,-109.930688
1.20259E+12,Sportsmen's Lodge,US,Studio City,34.144791,-118.41155
1.21977E+12,Hyatt Regency Reston,US,Reston,38.958709,-77.355574
1.22836E+12,Tryp Dusseldorf Krefeld Hotel,US,Terre Haute,51.295746,6.557915
1.23695E+12,Americas Best Value Inn,US,Cheyenne,41.11915,-104.84949
1.25413E+12,Irish House Hotel,US,Mount Sterling,39.973892,-90.75766
1.26272E+12,Quality Inn & Suites,US,Jamestown,46.88229,-98.715156
1.27131E+12,Travelodge Anaheim Convention Center,US,Anaheim,33.796738,-117.915091
1.2799E+12,Stay Inn,US,West Palm Beach,26.69091,-80.07274
1.29708E+12,Days Inn Barstow,US,Barstow,34.89095,-117.00283
1.30567E+12,Super 8 Columbia Dwntwn Sc,US,Columbia,34.06241,-81.02341
1.30567E+12,Cambria Hotel & Suites,US,Roanoke,37.256149,-79.947005
1.30567E+12,Hotel Valencia Santana Row,US,San Jose,37.32098,-121.9479
1.31426E+12,Crossroads Hotel,US,,41.79735,-87.72327
1.32285E+12,Beacon Motel,US,Kiowa,34.71855,-95.90046
1.32285E+12,Sids Resort,US,Greenbush,44.529854,-83.31476
1.33144E+12,Suburban Extended Stay of Memphis Bartlett,US,Memphis,35.20486,-3.10232E+11
1.34003E+12,Inn At The River,US,East Wenatchee,47.412354,-120.29131
1.34862E+12,New York Marriott Marquis,US,New York,40.758465,-73.985639
1.35721E+12,Holiday Inn Express,US,Springfield,44.083797,-123.03951
1.37439E+12,Best Western Luxury Inn,US,Tracy,37.761502,-121.435165
1.38298E+12,La Quinta Inn and Suites Tucson - Reid Park,US,Tucson,32.223615,-110.909418
1.39157E+12,Hotel De La Ville,US,Humeston,43.772349,11.251337
1.39157E+12,Holiday Inn Express & Suites Willows,US,Willows,39.526682,-122.212249
1.40875E+12,Hilton Garden Inn Burlington Downtown,US,Burlington,44.47582,-73.21555
1.40875E+12,La Quinta Inn & Suites Chicago Tinley Park,US,Tinley Park,41.557196,-87.793904
1.41734E+12,Patalya Thermal Resort,US,Southport,40.45411,32.622334
1.41734E+12,Lazy T Motel,US,Junction,30.49354,-99.77822
1.42593E+12,H��tel Marinca and Spa,US,Manassas,41.69702,8.89878
1.43452E+12,Fiesta Inn and Suites,US,San Antonio,29.487838,-98.583884
1.44311E+12,Best Western Knoxville Suites,US,Knoxville,36.014181,-83.969034
1.44311E+12,The Desmond House Bed & Breakfast,US,Redding,40.590188,-122.394149
1.4517E+12,Days Inn-amarillo-medical Ctr,US,Amarillo,35.188787,-101.920465
1.46888E+12,Americas Best Value Inn,US,Percival,40.68973,-95.788826
1.46888E+12,Hawthorn Suites Dayton North,US,Dayton,39.849845,-84.189419
1.47747E+12,La Quinta Inn,US,Houston,29.970456,-95.558938
1.49465E+12,Econo Lodge Big Spring,US,Big Spring,32.255632,-101.468976
1.50324E+12,Holiday Inn Express & Suites Lenoir City (knoxville Area),US,Lenoir City,35.82745,-84.27773
1.51183E+12,Homewood Suites,US,Englewood,39.567078,-3.62252E+11
1.52042E+12,Brooks Donald L Jr,US,Strasburg,39.97231,-76.15138
1.5376E+12,Astro Motel,US,Waco,31.517883,-97.13759
1.54619E+12,Fairfield Inn & Suites Atlanta Perimeter Center,US,Atlanta,33.918756,-84.3485
1.54619E+12,Residence Inn By Marriott Fort Lauderdale Weston,US,Fort Lauderdale,26.085576,-80.372269
1.56337E+12,Blue Top Inn,US,Lamar,37.486855,-94.29853
1.57196E+12,A Bed & Breakfast In Cambridge,US,Cambridge,42.374972,-71.110408
1.57196E+12,Hotel Columbia,US,Telluride,37.936026,-107.813392
1.58055E+12,Comfort Inn and Suites,US,Riverton,43.04532,-108.38065
1.59773E+12,Pine Motel,US,Bordentown,40.118973,-74.751976
1.61491E+12,Days Inn,US,Sandersville,33.006971,-82.80556
1.6235E+12,El Dorado Seaside Suites By Karisma - All Inclusive,US,Beaumont,20.45379,-87.27365
1.63209E+12,La Playa,US,Milwaukee,43.03876,-87.90608
1.64927E+12,Key West Inn - Clanton,US,Clanton,32.802624,-86.5871
1.66645E+12,La Quinta Inn and Suites Sunrise,US,Fort Lauderdale,26.123981,-80.331315
1.67504E+12,Noyo Harbor Inn,US,Fort Bragg,39.426006,-123.80287
1.68363E+12,Homewood Suites Dallas-market Center,US,Dallas,32.80911,-96.847855
1.70081E+12,Best Western Silicon Valley Inn,US,Sunnyvale,37.392275,-122.029667
1.71799E+12,Mimi s Hotel Soho,GB,London,51.5140329,-0.1320651
1.71799E+12,Acta Atrium Palace,ES,Barcelona,41.390913,2.1706981
1.72658E+12,Hotel Galileo,IT,Milan,45.4642651,9.1960569
1.73517E+12,Hotel Square,FR,Paris,48.851589,2.2777274
1.74376E+12,Sydney House Chelsea,GB,London,51.4910062,-0.1717691
1.75235E+12,Thistle Kensington Gardens,GB,London,,-0.1839074
1.75235E+12,Andreola Central Hotel,IT,Milan,45.4836517,9.2078581
1.76094E+12,NH London Kensington,,London,51.4948507,-0.1945544
1.76094E+12,Fifty Four Boutique Hotel,GB,London,51.4963008,-0.1796853
1.76953E+12,Doubletree by Hilton London Kensington,GB,London,51.4925138,-0.1787917
1.76953E+12,Sansi Pedralbes,ES,Barcelona,41.39367,2.1115418
1.76953E+12,Sir Adam Hotel,NL,,52.3840358,4.9028572
1.77812E+12,Kube Hotel Ice Bar,FR,Paris,48.88657,2.3588332
1.77812E+12,Baglioni Hotel London The Leading Hotels of the World,GB,London,51.5017224,-0.1846243
1.77812E+12,Atahotel Contessa Jolanda,IT,Milan,45.4984161,9.1904375
1.78671E+12,Starhotels Ritz,IT,Milan,45.4779041,9.2094965
1.7953E+12,Hampshire Hotel Rembrandt Square Amsterdam,NL,Amsterdam,52.3663466,4.8985764
1.80389E+12,Karma Sanctum Soho Hotel,GB,London,51.5116049,-0.1383145
1.80389E+12,pentahotel Vienna,AT,Vienna,48.1899743,16.3567007
1.81248E+12,H tel Regina,FR,Paris,48.8637503,2.3320406
1.81248E+12,Hotel Stefanie,AT,Vienna,48.2142766,16.3801779
1.82107E+12,Hotel Amadeus,AT,Vienna,48.2104468,16.3715781
1.82966E+12,Adria Boutique Hotel,GB,London,51.4933372,-0.1788931
1.83825E+12,Pullman Paris Centre Bercy,FR,Paris,48.8315204,2.3870797
1.84684E+12,Holiday Inn London Wembley,GB,London,51.5590955,-0.284704
1.85543E+12,Crowne Plaza Barcelona Fira Center,ES,Barcelona,41.3725246,2.1540788
1.86402E+12,Hotel Les Bulles De Paris,FR,Paris,48.849147,2.3471935
1.86402E+12,Hilton London Canary Wharf,GB,London,51.5007324,-0.01655
1.87261E+12,Radisson Blu Edwardian Kenilworth,GB,London,51.5179725,-0.1280495
1.8812E+12,Hotel du Petit Moulin,FR,Paris,48.8615843,2.3620652
1.8812E+12,Park Plaza Victoria Amsterdam,NL,Amsterdam,52.377278,4.897818
1.8812E+12,Exe Laietana Palace,ES,Barcelona,41.3833541,2.1794038
1.88979E+12,Sofitel London St James,GB,London,51.5076044,-0.132266
1.88979E+12,Hotel Advance,ES,Barcelona,NA,NA
1.89838E+12,Mercure Milano Regency,IT,Milan,45.4897688,9.1549451
1.90697E+12,Maison Albar Hotel Paris Op ra Diamond,FR,Paris,NA,NA
1.91556E+12,U232 Hotel,ES,Barcelona,41.3895237,2.1490307
1.92415E+12,Hotel Cambon,FR,Paris,48.866435,2.3251076
1.92415E+12,De L Europe Amsterdam,NL,Amsterdam,52.3678779,4.8948936
1.93274E+12,Four Points Sheraton Milan Center,IT,Milan,45.4851889,9.198015
1.94133E+12,Best Western Premier Op ra Li ge,FR,Paris,48.8795947,2.3280695
1.94992E+12,Hotel Le petit Paris,FR,Paris,48.8452789,2.342295
1.95851E+12,Gartenhotel Altmannsdorf Hotel 1,AT,Vienna,48.1640345,16.3216061
1.9671E+12,Kingsway Hall Hotel,GB,London,51.5158643,-0.1200625
1.97568E+12,1K Hotel,FR,Paris,48.8639318,2.3658744
1.97568E+12,Shaftesbury Premier London Paddington,GB,Paddington,51.5153672,-0.1783271
1.98427E+12,L Edmond H tel,FR,Paris,48.8823111,2.3132374
1.98427E+12,Grand Visconti Palace,IT,Milan,45.4471408,9.2070051
1.99286E+12,Alma Barcelona GL,ES,Barcelona,41.3945074,2.1632659
2.00145E+12,The Ampersand Hotel,GB,London,51.4943077,-0.1755579
2.00145E+12,Courtyard by Marriott Amsterdam Arena Atlas,NL,Amsterdam Zuidoost,52.3101182,4.9472918
2.01004E+12,Courthouse Hotel Shoreditch,GB,London,51.5273442,-0.0796152
2.01863E+12,Malmaison London,GB,London,51.520943,-0.1004581
2.01863E+12,Taj 51 Buckingham Gate Suites and Residences,GB,London,51.498861,-0.1374897
2.01863E+12,Boutique Hotel Notting Hill,NL,Amsterdam,52.3583821,4.8988777
2.02722E+12,Eurostars Cristal Palace,ES,Barcelona,41.3897945,2.1660575
2.02722E+12,The Level at Melia Barcelona Sky,ES,Barcelona,41.406146,2.2008636
2.02722E+12,DO CO Hotel Vienna,AT,Vienna,48.2082385,16.3715725
2.03581E+12,Carlyle Brera Hotel,IT,Milan,45.4769923,9.1844899
2.0444E+12,The Bloomsbury Hotel,GB,London,51.5171671,-0.1290534
2.0444E+12,DoubleTree By Hilton London Excel,GB,London,51.507377,0.038657
2.05299E+12,Tryp Barcelona Condal Mar Hotel,ES,Barcelona,41.4126508,
2.06158E+12,Mayflower Hotel Apartments,GB,London,51.4916677,-0.1947475
2.07017E+12,Novotel Suites Paris Montreuil Vincennes,FR,Vincennes,48.8554268,2.4152555
2.07876E+12,ARCOTEL Wimberger,AT,Vienna,,16.3386333
2.08735E+12,Amarante Beau Manoir,FR,Paris,48.870994,2.3235329
2.09594E+12,Corus Hotel Hyde Park,GB,Paddington,51.5119446,
2.10453E+12,H tel Brighton Esprit de France,FR,Paris,48.8649306,2.3290844
2.10453E+12,Hilton Milan,IT,Milan,45.4862032,9.200322
2.11312E+12,ABaC Restaurant Hotel Barcelona GL Monumento,ES,Barcelona,41.4106944,2.136294
2.12171E+12,The Sumner Hotel,GB,London,51.5152892,-0.160898
2.12171E+12,NH Collection Amsterdam Doelen,NL,Amsterdam,52.3681919,4.8957609
2.1303E+12,Commodore Hotel,GB,Paddington,51.5124496,-0.1795215
2.13889E+12,The Park Grand London Paddington,GB,London,51.5142184,-0.1809032
2.13889E+12,Melia Paris Vendome,FR,Paris,48.8668228,2.3257729
2.14748E+12,La Suite West Hyde Park,GB,London,51.5126758,-0.1867828
2.15607E+12,Egerton House,GB,London,51.4968406,-0.1675498
2.15607E+12,W12 Rooms,GB,London,51.5045326,-0.2191174
2.15607E+12,Hotel Dieci,IT,Milan,45.4738012,9.2239702
2.16466E+12,Holiday Inn London Oxford Circus,GB,London,51.516843,-0.1495574a
2.16466E+12,Mercure London Hyde Park,GB,Paddington,51.5151149,-0.1743857
2.17325E+12,Westside Arc de Triomphe Hotel,FR,Paris,48.8811741,2.2948337
2.18184E+12,Twenty Nevern Square Hotel,GB,London,51.4915712,-0.1963192
2.18184E+12,L Empire Paris,FR,Paris,48.8607764,2.3427564
2.18184E+12,Jumeirah Carlton Tower,GB,London,51.4973568,-0.1576728
2.19043E+12,H tel Recamier,FR,Paris,48.8503493,2.3344305
2.19043E+12,Hotel Topazz,AT,Vienna,48.210285,16.373579
2.19902E+12,Hotel Verneuil Saint Germain,FR,Paris,48.8573706,2.3314669
2.20761E+12,Pershing Hall,FR,Paris,48.8691325,2.3021659
2.20761E+12,TWO Hotel Barcelona by Axel 4 Sup Adults Only,ES,Barcelona,41.37913,2.1561186
2.2162E+12,Hotel Best Western PLUS Alfa Aeropuerto,ES,El Prat de Llobregat,41.3283758,2.1129638
2.22479E+12,Radisson Blu Hotel Amsterdam,NL,Amsterdam,52.3702469,4.8966743
2.23338E+12,Molitor Paris MGallery by Sofitel,FR,Boulogne Billancourt,48.8448902,2.252833
2.24197E+12,H tel de la Bourdonnais,FR,Paris,48.8550466,2.304583
2.25056E+12,Vice Versa,FR,Paris,48.8363819,2.2897793
2.25915E+12,Hotel Le 10 BIS,FR,Paris,48.8780363,2.2864907
2.26774E+12,Saint James Albany Paris Hotel Spa,FR,Paris,48.8642689,2.3308179
2.26774E+12,Claridge s,GB,London,51.5125035,-0.1477438
2.26774E+12,Hotel Pierre Milano,IT,Milan,45.4595203,
2.27633E+12,Hotel Espa a Ramblas,ES,Barcelona,41.3799209,2.1728181
2.28492E+12,Best Western Premier Op ra Faubourg Ex Hotel Jules,FR,Paris,48.8753359,2.3414617
2.28492E+12,Mokinba Hotels Montebianco,IT,Milan,45.4788051,9.1446276
2.29351E+12,Hotel Oscar,FR,Paris,48.8694755,
2.29351E+12,FourSide Hotel Suites Vienna,AT,Vienna,48.2565936,16.4031426
2.29351E+12,Hotel DO Pla a Reial G L,ES,Barcelona,41.3799929,2.1748256
2.3021E+12,St George Hotel,GB,London,51.5182768,-0.1583511
2.3021E+12,Room Mate Gerard,ES,Barcelona,41.3919114,2.1765438
2.31069E+12,DoubleTree by Hilton London Hyde Park,GB,London,51.5100362,-0.190657
2.31069E+12,NH Collection Amsterdam Barbizon Palace,NL,Amsterdam,52.3764175,4.9002201
2.31928E+12,The RE London Shoreditch,GB,London,51.531979,-0.061598
2.31928E+12,Aparthotel Mariano Cubi Barcelona,ES,Barcelona,41.3982129,2.1494179
2.32787E+12,Mondrian London,GB,London,51.5084036,-0.1067988
2.32787E+12,Condes de Barcelona,ES,Barcelona,41.3935497,2.1627098
2.33646E+12,The Laslett,GB,London,51.5095259,-0.1967234
2.33646E+12,Roger de Ll ria,ES,Barcelona,41.3910786,2.1717285
2.34505E+12,Victoria Palace Hotel,FR,Paris,48.8457587,2.3243071
2.34505E+12,H10 Port Vell 4 Sup,ES,Barcelona,41.3815625,2.1838458
2.35364E+12,Shangri La Hotel at The Shard London,GB,London,51.5044972,-0.0855562
2.36223E+12,The Grand at Trafalgar Square,GB,London,51.506935,-0.126012
2.36223E+12,Camperio House Suites Apartments,IT,Milan,45.466598,9.183064
2.37082E+12,H tel du Minist re,FR,Paris,48.8712877,2.3191903
2.37082E+12,Upper Diagonal,ES,Barcelona,41.39038,2.121
2.37941E+12,The Zetter Townhouse Clerkenwell,GB,London,51.5231564,-0.1035134
2.37941E+12,Rosa Grand Milano Starhotels Collezione,IT,Milan,45.4638223,9.1940273
2.388E+12,Dorsett Shepherds Bush,GB,London,51.5039399,-0.2244232
2.39659E+12,K K Hotel George,GB,London,51.4918878,-0.1949706
2.39659E+12,Palais Coburg Residenz,AT,Vienna,48.2058584,16.3766545
2.40518E+12,H tel R de Paris Boutique Hotel,FR,Paris,48.8799239,2.3288332
2.40518E+12,Sheraton Grand London Park Lane,GB,London,51.5092876,-0.1370062
2.41377E+12,Park Lane Mews Hotel,GB,London,51.5059334,-0.1489418
2.41377E+12,Hilton Garden Inn Milan North,IT,Milan,45.5161671,9.2272778
2.42236E+12,Goralska R sidences H tel Paris Bastille,FR,Paris,48.8482842,2.3657251
2.43095E+12,H tel De Buci by MH,FR,Paris,48.8538752,2.3366123
2.43095E+12,Hotel Garbi Millenni,ES,Barcelona,41.3759896,2.167148
2.44813E+12,Bulgari Hotel London,GB,London,51.5015721,-0.1628511
2.45672E+12,Melia Vienna,AT,Donauinsel,48.231911,16.4129493
2.46531E+12,K K Hotel Picasso,ES,Barcelona,41.3866227,2.1840722
2.4739E+12,Antica Locanda Dei Mercanti,IT,Milan,45.467298,9.1846982
2.48249E+12,Hotel 82 London,GB,London,51.5195857,-0.1584803
2.48249E+12,Hotel Esther a,NL,Amsterdam,52.3705447,4.8886439
2.49108E+12,MARQUIS Faubourg St Honor Relais Ch teaux,FR,Paris,48.8698184,2.3208729
2.49967E+12,H tel Bourgogne Montana by MH,FR,Paris,48.8601927,2.318423
2.49967E+12,Guitart Grand Passage,ES,Barcelona,41.3936071,2.1504611
2.50826E+12,H tel Mansart Esprit de France,FR,Paris,48.8684776,2.3298238
2.51685E+12,Grand Hotel Saint Michel,FR,Paris,48.8478399,2.342254
2.51685E+12,H10 Cubik 4 Sup,ES,Barcelona,41.388024,2.1731556
2.52544E+12,Le M ridien Etoile,FR,Paris,48.8794646,2.2849548
2.52544E+12,Ramada Apollo Amsterdam Centre,NL,Amsterdam,52.3681299,4.8440847
2.53403E+12,The Royal Horseguards,GB,London,51.5054185,-0.1241499
2.53403E+12,Barcel Raval,ES,Barcelona,41.3790126,2.1696339
2.54262E+12,Paris Marriott Opera Ambassador Hotel,FR,Paris,48.8728351,2.3362507
2.55121E+12,Novotel London West,GB,London,51.4919588,-0.2200956
